benchmark,env_name,mean,std,all_values
OGBench,antmaze_giant_navigate,27.875,8.523786163176288,"[[23.          0.          0.33333333  0.          6.33333333 35.33333333
   0.         35.66666667]
 [74.         69.66666667 90.         60.66666667 25.66666667  4.33333333
  34.66666667 58.33333333]
 [ 0.          5.33333333 16.66666667  1.         25.33333333 22.
  27.66666667 11.66666667]
 [58.          0.         28.          0.          0.          0.66666667
  29.         26.33333333]
 [ 1.         35.66666667 85.         67.66666667 76.66666667  0.66666667
  78.33333333  0.33333333]]"
OGBench,antmaze_large_explore,91.90833333333333,0.9061134954665789,"[[94.         94.         89.66666667 93.33333333 95.33333333 97.
  96.         83.33333333]
 [91.33333333 86.66666667 88.66666667 89.66666667 87.         81.
  89.33333333 94.33333333]
 [98.66666667 97.66666667 98.         97.33333333 98.         98.66666667
  97.33333333 98.66666667]
 [87.66666667 89.66666667 82.         90.         87.         87.33333333
  85.66666667 87.33333333]
 [89.33333333 91.33333333 92.         95.         93.66666667 93.66666667
  96.66666667 93.        ]]"
OGBench,antmaze_large_navigate,93.76666666666668,1.5355057075041356,"[[96.33333333 94.66666667 94.66666667 94.66666667 97.         95.66666667
  94.66666667 95.66666667]
 [88.33333333 88.33333333 93.66666667 90.66666667 91.33333333 96.
  92.66666667 96.66666667]
 [96.33333333 90.         97.         92.         97.33333333 98.
  96.66666667 97.33333333]
 [85.         90.         91.33333333 89.66666667 94.33333333 92.66666667
  90.33333333 91.66666667]
 [96.33333333 94.         94.33333333 94.         96.66666667 96.66666667
  93.         95.        ]]"
OGBench,antmaze_large_stitch,68.91666666666666,0.7935503904744942,"[[90.33333333 82.33333333 90.         91.66666667 91.         90.66666667
  93.66666667 93.        ]
 [86.         82.         86.33333333 79.66666667 84.66666667 81.
  82.33333333 81.33333333]
 [97.66666667 92.         94.66666667 95.66666667 92.33333333 93.33333333
  94.66666667 85.33333333]
 [ 1.66666667  0.          0.          0.          0.          0.
   0.          0.        ]
 [68.33333333 83.33333333 66.         80.         77.         81.66666667
  78.33333333 88.66666667]]"
OGBench,antsoccer_arena_navigate,57.85,1.9153618747148293,"[[78.66666667 77.         76.33333333 75.33333333 79.33333333 76.
  74.33333333 78.66666667]
 [94.33333333 93.66666667 90.33333333 88.         90.         93.33333333
  91.         88.66666667]
 [58.66666667 43.         51.33333333 49.66666667 53.33333333 47.
  56.66666667 55.33333333]
 [37.33333333 36.33333333 35.66666667 35.33333333 45.         41.33333333
  44.66666667 45.66666667]
 [19.33333333 42.         34.33333333 21.66666667 17.33333333 32.33333333
  40.33333333 25.33333333]]"
OGBench,antsoccer_arena_stitch,30.483333333333338,2.2493826313507066,"[[50.33333333 49.         54.         51.         53.33333333 59.33333333
  48.66666667 48.33333333]
 [53.66666667 66.66666667 47.33333333 62.33333333 49.         46.66666667
  55.33333333 43.        ]
 [18.33333333 18.66666667 16.66666667 18.33333333 19.         17.
  20.         21.33333333]
 [23.66666667 28.33333333 25.66666667 35.33333333 27.         26.33333333
  17.33333333 25.33333333]
 [ 1.66666667 10.          2.66666667  2.66666667  1.66666667  0.33333333
   0.66666667  3.33333333]]"
OGBench,cube_double_noisy,63.06666666666666,3.259345537578574,"[[83.         88.33333333 85.         94.         90.33333333 85.33333333
  93.66666667 96.        ]
 [79.66666667 78.         83.66666667 81.66666667 67.66666667 60.
  81.33333333 73.66666667]
 [65.66666667 72.33333333 75.33333333 80.         78.33333333 73.66666667
  79.66666667 74.66666667]
 [45.         42.33333333 47.33333333 41.66666667 36.66666667 36.66666667
  36.33333333 48.66666667]
 [40.33333333 25.66666667 29.66666667 39.         46.         22.66666667
  28.         35.66666667]]"
OGBench,cube_double_play,47.21666666666666,1.6068430055373908,"[[84.66666667 74.33333333 72.         74.33333333 72.66666667 70.66666667
  79.         81.        ]
 [48.33333333 69.33333333 44.         46.66666667 57.         53.
  64.33333333 43.66666667]
 [63.66666667 39.         47.33333333 36.66666667 39.33333333 47.66666667
  39.         33.66666667]
 [ 4.66666667  2.66666667  7.66666667  8.33333333  4.33333333  6.
  10.66666667 12.33333333]
 [44.         60.66666667 55.33333333 75.33333333 49.         59.
  39.33333333 68.        ]]"
OGBench,cube_single_noisy,99.96666666666667,0.03333333333333144,"[[100.         100.         100.         100.         100.
  100.         100.         100.        ]
 [100.         100.         100.         100.         100.
  100.          99.66666667 100.        ]
 [100.         100.         100.         100.         100.
  100.         100.         100.        ]
 [100.         100.         100.         100.         100.
  100.         100.         100.        ]
 [100.         100.         100.          99.66666667  99.66666667
  100.         100.          99.66666667]]"
OGBench,cube_single_play,98.79166666666666,0.3550234734023471,"[[ 98.66666667  99.          99.66666667  98.33333333  99.
   99.66666667  99.33333333  99.        ]
 [100.         100.          97.66666667  99.66666667  99.33333333
  100.          99.          99.33333333]
 [ 99.33333333 100.          99.66666667  99.66666667  98.66666667
   99.33333333  99.66666667  98.66666667]
 [100.          98.33333333  98.33333333 100.          99.
   99.66666667  99.33333333  98.33333333]
 [ 97.33333333  96.          98.          96.33333333  99.33333333
   98.33333333  93.66666667  97.        ]]"
OGBench,cube_triple_noisy,24.46666666666667,2.8132622423877316,"[[96.66666667 95.66666667 95.         88.66666667 94.66666667 86.33333333
  86.66666667 81.66666667]
 [ 8.33333333  8.66666667 11.         14.66666667 12.          8.33333333
   3.66666667  4.66666667]
 [13.         14.66666667  4.33333333  7.33333333 11.66666667 29.33333333
   8.66666667  5.33333333]
 [16.33333333  6.33333333  4.          4.         13.33333333 23.
   7.66666667 12.        ]
 [ 0.          0.          0.33333333  0.          0.33333333  0.33333333
   0.          0.        ]]"
OGBench,cube_triple_play,15.9,1.987181141438518,"[[66.66666667 58.66666667 48.33333333 49.33333333 57.66666667 53.
  57.66666667 47.33333333]
 [ 2.66666667  3.33333333  3.33333333  5.33333333 12.          2.33333333
   2.66666667 21.33333333]
 [ 4.33333333 26.33333333  8.         28.66666667 10.66666667 27.
   4.33333333 10.        ]
 [ 5.33333333  2.          1.66666667  4.33333333  1.          4.33333333
   0.33333333  1.33333333]
 [ 1.          0.          0.          0.          1.33333333  0.66666667
   0.33333333  1.33333333]]"
OGBench,humanoidmaze_large_navigate,17.75,9.59500738231434,"[[64.33333333 73.         80.         45.33333333 79.66666667 67.66666667
  42.66666667  5.33333333]
 [ 0.          0.          0.          0.          0.66666667  0.33333333
   0.          0.        ]
 [ 7.33333333  2.66666667 47.66666667  1.         14.         35.
   6.33333333  3.        ]
 [ 0.          0.          4.66666667  3.33333333  0.         13.
   2.66666667  5.66666667]
 [ 0.          0.         37.33333333  4.33333333  4.         39.33333333
  17.66666667  2.        ]]"
OGBench,humanoidmaze_medium_navigate,71.95,2.8110397443729678,"[[88.         80.66666667 86.33333333 77.33333333 85.33333333 82.33333333
  87.66666667 80.        ]
 [93.66666667 89.         95.         93.         93.33333333 95.66666667
  94.33333333 75.33333333]
 [58.66666667 85.         92.         92.         90.66666667 93.66666667
  89.         89.33333333]
 [ 0.          3.          0.         20.33333333  0.33333333  0.
   0.          0.33333333]
 [96.66666667 97.33333333 96.         95.66666667 97.66666667 95.
  95.         93.33333333]]"
OGBench,humanoidmaze_medium_stitch,66.15833333333333,5.727025357412383,"[[67.33333333 84.66666667 66.66666667 85.66666667 72.33333333 69.33333333
  89.33333333 87.66666667]
 [95.33333333 96.66666667 91.33333333 95.         94.33333333 94.66666667
  97.         97.33333333]
 [ 0.33333333 91.33333333 76.          0.66666667 84.33333333 80.33333333
  52.66666667 56.        ]
 [28.66666667  0.          0.          0.          0.          0.
   0.33333333  0.        ]
 [99.33333333 99.33333333 98.         98.33333333 99.         98.33333333
  99.33333333 99.33333333]]"
OGBench,puzzle_3x3_play,23.116666666666667,2.1599254102347554,"[[96.         98.66666667 99.33333333 96.         85.66666667 90.33333333
  94.66666667 98.        ]
 [ 0.33333333  0.66666667  0.          0.66666667  0.33333333  0.
   0.66666667  0.        ]
 [ 1.33333333  1.66666667  1.          1.33333333  0.33333333  1.33333333
   0.33333333  0.        ]
 [ 3.33333333  6.          5.          3.66666667  6.66666667  3.66666667
  10.          4.66666667]
 [15.          3.         21.33333333 11.66666667 11.          9.
  32.33333333  9.66666667]]"
OGBench,puzzle_4x4_noisy,18.8,1.7371752294393845,"[[41.33333333 37.66666667 36.33333333 32.         45.33333333 38.33333333
  38.33333333 38.33333333]
 [ 0.          0.66666667  0.33333333  0.66666667  0.66666667  0.66666667
   1.66666667  1.        ]
 [64.66666667 52.66666667 50.66666667 53.33333333 53.         41.66666667
  44.66666667 48.33333333]
 [ 1.66666667  3.          2.66666667  5.33333333  4.66666667  1.33333333
   1.          4.66666667]
 [ 2.          0.66666667  0.          0.          1.33333333  0.
   0.          1.33333333]]"
OGBench,puzzle_4x4_play,26.116666666666667,2.0927785889152766,"[[43.66666667 39.66666667 47.33333333 52.66666667 66.33333333 45.66666667
  58.33333333 46.33333333]
 [14.          8.66666667 12.          7.          9.          7.33333333
   8.         13.        ]
 [42.66666667 46.66666667 49.33333333 44.66666667 53.         42.66666667
  41.33333333 49.33333333]
 [20.33333333 12.66666667 19.66666667 18.         18.         15.66666667
  14.33333333 18.66666667]
 [ 4.66666667  6.          7.33333333 12.          4.         12.66666667
   2.         10.        ]]"
OGBench,scene_noisy,57.49166666666666,0.9445383940199458,"[[100.          99.66666667 100.         100.         100.
  100.          99.33333333 100.        ]
 [ 95.          95.33333333  93.66666667  96.          96.33333333
   93.          95.          89.66666667]
 [ 86.33333333  96.          97.66666667  88.33333333  96.33333333
   99.          92.66666667  90.33333333]
 [  0.           0.           0.           0.           0.
    0.           0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.        ]]"
OGBench,scene_play,53.45,2.880345272513156,"[[ 99.66666667 100.         100.         100.          99.66666667
   98.66666667 100.         100.        ]
 [ 82.          90.66666667  84.66666667  96.33333333  90.33333333
   91.33333333  88.33333333  88.        ]
 [ 70.33333333  66.66666667  95.66666667  95.          83.33333333
   55.66666667  84.33333333  72.66666667]
 [  0.33333333   1.33333333   1.66666667   0.           0.66666667
    0.33333333   0.           0.33333333]
 [  0.           0.           0.           0.           0.
    0.           0.           0.        ]]"
OGBench,visual,62.76666666666667,1.5271614918607088,"[[ 16.          18.          34.          10.66666667]
 [ 76.66666667  88.          80.66666667  84.        ]
 [ 95.33333333  90.          92.          94.        ]
 [ 20.          22.          19.33333333  17.33333333]
 [ 99.33333333  99.33333333  98.66666667 100.        ]]"
D4RL,adroit,52.804485046987644,1.3671295153903265,"[[ 8.73274577e-02  2.26008191e-02  5.63175217e-01  7.70033871e-02
   9.04233803e-01  3.69151475e+00  1.84022280e+00  5.64190763e+00]
 [ 1.04914373e+02  1.04381395e+02  1.04687882e+02  1.03803032e+02
   1.02942433e+02  1.03584422e+02  1.04332192e+02  1.04030780e+02]
 [ 1.35175398e-01  6.96472836e-02  8.38117271e-02 -6.69226831e-02
   5.16783729e-02  6.39786922e-01  7.88596156e-01  4.78024579e-01]
 [ 5.47219159e+00  8.76964870e+00  1.67077654e+01  9.10442515e+00
   1.61716843e+01  9.98363362e+00  9.63423175e+00  2.30720022e+01]
 [ 1.24727147e+02  1.25527389e+02  1.26641339e+02  1.23850318e+02
   1.24026060e+02  1.22555450e+02  1.21660810e+02  1.20210143e+02]
 [ 1.64630254e+01  1.80844418e+00  4.74709753e+00  5.82352480e+00
   2.47567588e+00  1.61773776e+00  1.55055492e+00  3.75653757e-01]
 [ 7.66663577e+01  7.88499170e+01  8.67511845e+01  7.99885992e+01
   8.17845363e+01  5.05355355e+01  7.98368100e+01  8.20715732e+01]
 [ 1.45514474e+02  1.31866123e+02  1.40349201e+02  1.38907747e+02
   1.43150096e+02  1.47512098e+02  1.37008997e+02  1.38928455e+02]
 [ 7.08601379e+01  5.55373436e+01  7.35257916e+01  6.33517251e+01
   6.07489463e+01  6.15625845e+01  6.44657274e+01  6.70129805e+01]
 [ 2.64410099e+00  1.93676550e+00  2.72271662e+00  8.50311152e-01
   8.25441596e-01  7.73337325e-01  1.25389268e+00  1.68104482e+00]
 [ 1.03511557e+02  1.02684214e+02  9.59949271e+01  9.90643514e+01
   1.03574825e+02  1.06772136e+02  1.06523959e+02  1.07239308e+02]
 [ 3.47113422e-01  1.20310689e-01  5.49840537e-01  8.49665298e-01
   2.74539285e-01  3.69678317e-01  1.05073099e+00  1.68608459e-01]]"
D4RL,antmaze,83.14583333333333,2.6672362672915857,"[[90 85 91 88 85 79 74 81]
 [81 86 79 90 88 80 85 72]
 [83 49 43 26 86 76 80 50]
 [74 85 74 88 84 81 81 88]
 [98 98 95 99 94 95 96 99]
 [90 92 96 96 91 90 88 92]]"
Minari,adroit,48.28737600457663,2.3259144388135007,"[[ 1.40520069e-01  1.26584453e-02  5.26611301e-01  4.01393306e-02
   6.68974320e-01  6.92956167e-01  3.95999870e-01  2.52026290e-01]
 [ 1.03191821e+02  1.02262823e+02  3.86938141e+01  1.02273547e+02
   1.00497304e+02  1.02888276e+02  1.00193365e+02  1.02447262e+02]
 [ 1.86927554e-01  4.43018219e-01  4.49868930e-01  2.70904511e-01
   5.06784690e-01  3.62866657e-01  4.25600529e-01  2.39878295e-01]
 [ 8.71052847e+00  1.63529248e+01  7.66974156e+00  1.38327496e+01
   6.60433025e+00  4.17105459e+01  6.60715008e+01  2.24822546e+01]
 [ 1.28998388e+02  1.33919643e+02  1.36546834e+02  1.25249940e+02
   1.37100120e+02  1.32170543e+02  1.20352095e+02  1.27270804e+02]
 [ 2.13023541e+00  2.87672553e+00  1.94569187e+00  3.04669270e+00
   2.52703557e+00  1.82703415e+00  2.77411235e+00  4.50171416e+00]
 [ 6.23286137e+01  6.27499960e+01  5.63045075e+01  6.10548854e+01
   5.97181090e+01  5.41538986e+01  5.84765345e+01  6.87975832e+01]
 [ 1.22048551e+02  1.16324873e+02  1.15419592e+02  1.20272942e+02
   1.10937351e+02  1.14150415e+02  1.08222313e+02  1.19702478e+02]
 [ 4.58006898e+01  4.17560012e+01  5.78703361e+01  4.27078995e+01
   5.92729925e+01  5.11389768e+01  5.45200669e+01  4.73654639e+01]
 [ 4.83487549e-01  5.10981922e-01 -5.72207370e-02  1.61883310e-01
   4.23983196e-01  1.31649774e-01  3.56311906e-01  7.87588795e-02]
 [ 1.09192372e+02  9.90761417e+01  1.00257770e+02  1.04165539e+02
   1.03500247e+02  1.04672438e+02  1.05495490e+02  9.04801247e+01]
 [ 4.04635634e-01  2.80616923e-01 -8.65525093e-02 -3.36324558e-02
  -7.73363011e-03 -8.06816146e-02  4.46994573e-01 -9.67111614e-02]]"
Minari,halfcheetah,109.08682230669065,2.0186582718035253,"[[134.58434035 132.64407592 131.55562166 133.30582237 132.44206148
  132.67131196 135.67246013 134.40340091]
 [110.90087979 123.54136847 111.72289848 125.80007818 123.91708249
  124.04238678 126.31067058 124.30283118]
 [ 73.27879347  72.09544993  72.54614624  73.03624481  72.23048812
   72.9311624   71.99949148  72.14866818]]"
Minari,hopper,91.70341149815134,4.495254404070039,"[[107.54826749 109.9510458  108.32960169  80.99236887 113.59454304
  110.04463879 108.89085567  91.94074838]
 [ 99.7053776   81.80084839  65.5291522   92.02811987  54.04840415
   92.97732451  69.90271685  81.10194926]
 [ 91.92126218  83.08836886  89.06086271  91.6319655   97.35429952
   93.10696508  89.55400822  96.77818132]]"
Minari,walker2d,124.49009815832021,0.8298308683022851,"[[150.72117581 144.59102703 151.13683028 151.4329437  150.22392221
  150.22280733 150.36257407 150.16197751]
 [133.33681198 133.50902199 134.19949939 132.99719932 131.89301596
  132.93718011 135.06997506 135.30449933]
 [ 89.25089403  90.23023493  88.90043422  88.65225341  90.28013435
   89.83270003  91.45164474  91.063599  ]]"
